DMA	UTC	City	Region	RegionAbbr	Subregion	Longitude	Latitude	DMA_Search	EST	US_Search	Search
Davenport IA-Rock Island-Moline IL	2023-02-05 09	Rock Island	Illinois	IL	Rock Island County	-90.56147216099428	41.51765714151991	3	2023-02-05 04:00:00	29	87
Kansas City MO	2023-02-05 09	Kansas City	Missouri	MO	Jackson County	-94.58310999999996	39.10344000000004	1	2023-02-05 04:00:00	29	29
Phoenix AZ	2023-02-05 09	Phoenix	Arizona	AZ	Maricopa County	-112.07579999999996	33.44825000000003	1	2023-02-05 04:00:00	29	29
Charlotte NC	2023-02-05 09	Charlotte	North Carolina	NC	Mecklenburg County	-80.83795999999995	35.222860000000026	1	2023-02-05 04:00:00	29	29
Portland-Auburn ME	2023-02-05 09	Auburn	Maine	ME	Androscoggin County	-70.28306819934934	44.021514101683046	1	2023-02-05 04:00:00	29	29
Greenville-New Bern-Washington NC	2023-02-05 09	Greenville	Mississippi	MS	Washington	-91.03777999999994	33.398960000000045	3	2023-02-05 04:00:00	29	87
Ft. Myers-Naples FL	2023-02-05 09	Fort Myers	Florida	FL	Lee County	-81.87043099999994	26.52099800000008	1	2023-02-05 04:00:00	29	29
Columbus OH	2023-02-05 09	Columbus	Ohio	OH	Franklin County	-83.00274999999993	39.96199000000007	1	2023-02-05 04:00:00	29	29
Dallas-Ft. Worth TX	2023-02-05 09	Dallas	Texas	TX	Tarrant County	-97.03982999999994	32.889850000000024	1	2023-02-05 04:00:00	29	29
Juneau AK	2023-02-05 09	Melbourne	Florida	FL	Brevard County	-80.66641210933265	28.08223636700527	1	2023-02-05 04:00:00	29	29
Anchorage AK	2023-02-05 10	Juneau	Alaska	AK	City and Borough of Juneau	-134.40678999999994	58.29973000000008	100	2023-02-05 05:00:00	13	1300
Parkersburg WV	2023-02-05 10	Anchorage	Alaska	AK	Municipality of Anchorage	-149.85814999999997	61.21753000000008	13	2023-02-05 05:00:00	13	169
Billings, MT	2023-02-05 10	Parkersburg	West Virginia	WV	Wood County	-81.55856999999997	39.26372000000004	8	2023-02-05 05:00:00	13	104
Honolulu HI	2023-02-05 10	Billings	Montana	MT	Yellowstone County	-108.50606999999997	45.78426000000008	8	2023-02-05 05:00:00	13	104
Jonesboro AR	2023-02-05 10	Honolulu	Hawaii	HI	City and County of Honolulu	-157.85787999999997	21.30493000000008	8	2023-02-05 05:00:00	13	104
Yuma AZ-El Centro CA	2023-02-05 10	Jonesboro	Arkansas	AR	Craighead County	-90.70506999999996	35.83525000000003	7	2023-02-05 05:00:00	13	91
Joplin MO-Pittsburg KS	2023-02-05 10	Yuma	Arizona	AZ	Yuma County	-114.52700001398428	32.700765006104845	10	2023-02-05 05:00:00	13	130
Orlando-Daytona Beach-Melbourne FL	2023-02-05 10	Pittsburg	Kansas	KS	Crawford County	-94.70037000938336	37.41058500363053	6	2023-02-05 05:00:00	13	78
Greenwood-Greenville MS	2023-02-05 10	Greenwood	Maine	ME	Oxford County	-70.67390999999998	44.336660000000045	14	2023-02-05 05:00:00	13	182
Eugene OR	2023-02-05 10	Eugene	Oregon	OR	Lane County	-123.08836999999994	44.04992000000004	5	2023-02-05 05:00:00	13	65
Beaumont-Port Arthur TX	2023-02-05 10	Port Arthur	Texas	TX	Jefferson County	-93.94038406517004	29.878026013231256	5	2023-02-05 05:00:00	13	65
Odessa-Midland TX	2023-02-05 10	Midland	Texas	TX	Midland County	-102.07445999999996	32.00002000000006	3	2023-02-05 05:00:00	13	39
Peoria-Bloomington IL	2023-02-05 10	Bloomington	Illinois	IL	McLean County	-88.99772999999999	40.485460000000046	5	2023-02-05 05:00:00	13	65
Rochester MN-Mason City IA-Austin MN	2023-02-05 10	Rochester	Minnesota	MN	Olmsted County	-92.45932999999997	44.01932000000005	6	2023-02-05 05:00:00	13	78
Spokane WA	2023-02-05 10	Spokane	Washington	WA	Spokane County	-117.41161999999996	47.65726000000007	3	2023-02-05 05:00:00	13	39
Fresno-Visalia CA	2023-02-05 10	Farmersville	California	CA	Tulare County	-119.21050998885028	36.29238015215397	3	2023-02-05 05:00:00	13	39
Madison WI	2023-02-05 10	Madison	Wisconsin	WI	Dane County	-89.38643999999994	43.07313000000005	2	2023-02-05 05:00:00	13	26
Binghamton NY	2023-02-05 10	Binghamton	New York	NY	Broome County	-75.91128999999995	42.09871000000004	2	2023-02-05 05:00:00	13	26
Colorado Springs-Pueblo CO	2023-02-05 10	Pueblo	Colorado	CO	Pueblo County	-104.62503708798616	38.25672401970372	3	2023-02-05 05:00:00	13	39
Wilmington NC	2023-02-05 10	Wilmington	North Carolina	NC	New Hanover County	-77.94599999999997	34.23497000000003	1	2023-02-05 05:00:00	13	13
New Orleans LA	2023-02-05 10	New Orleans	Louisiana	LA	Orleans Parish	-90.07774999999998	29.953700000000023	1	2023-02-05 05:00:00	13	13
Wichita-Hutchinson KS	2023-02-05 10	Hutchinson	Kansas	KS	Reno County	-97.84744978200544	38.148354836871526	2	2023-02-05 05:00:00	13	26
Flint-Saginaw-Bay City MI	2023-02-05 10	Bay City	Michigan	MI	Bay County	-83.88930356131523	43.59577191183817	1	2023-02-05 05:00:00	13	13
Youngstown OH	2023-02-05 10	Youngstown	Ohio	OH	Mahoning County	-80.65078999999997	41.098100000000045	1	2023-02-05 05:00:00	13	13
Toledo OH	2023-02-05 10	Toledo	Ohio	OH	Lucas County	-83.53673999999995	41.65404000000007	1	2023-02-05 05:00:00	13	13
Davenport IA-Rock Island-Moline IL	2023-02-05 10	Rock Island	Illinois	IL	Rock Island County	-90.56147216099428	41.51765714151991	2	2023-02-05 05:00:00	13	26
South Bend-Elkhart IN	2023-02-05 10	Elkhart	Indiana	IN	Elkhart County	-85.99435542791646	41.67823591497595	1	2023-02-05 05:00:00	13	13
Springfield-Holyoke MA	2023-02-05 10	Holyoke	Massachusetts	MA	Hampden County	-72.60820699999994	42.206154000000026	3	2023-02-05 05:00:00	13	39
Baltimore MD	2023-02-05 10	Baltimore	Maryland	MD	City of Baltimore	-76.60925999999995	39.290580000000034	1	2023-02-05 05:00:00	13	13
Fairbanks AK	2023-02-05 10	Greenville	Mississippi	MS	Washington	-91.03777999999994	33.398960000000045	1	2023-02-05 05:00:00	13	13
Billings, MT	2023-02-05 10	White Hall	Arkansas	AR	Jefferson County	-92.09252787844376	34.280418002916115	1	2023-02-05 05:00:00	13	13
Casper-Riverton WY	2023-02-05 11	Fairbanks	Alaska	AK	Fairbanks North Star Borough	-147.72209999999998	64.84525000000008	100	2023-02-05 06:00:00	9	900
Terre Haute IN	2023-02-05 11	Billings	Montana	MT	Yellowstone County	-108.50606999999997	45.78426000000008	26	2023-02-05 06:00:00	9	234
Columbus-Tupelo-West Point MS	2023-02-05 11	Riverton	Wyoming	WY	Fremont County	-108.36304766184284	43.0829585806312	20	2023-02-05 06:00:00	9	180
Cheyenne WY-Scottsbluff NE	2023-02-05 11	Terre Haute	Indiana	IN	Vigo County	-87.41300999999999	39.46649000000008	17	2023-02-05 06:00:00	9	153
Alexandria LA	2023-02-05 11	West Point	Mississippi	MS	Clay County	-88.65043999999993	33.60651000000007	21	2023-02-05 06:00:00	9	189
Dothan AL	2023-02-05 11	Scottsbluff	Nebraska	NE	Scotts Bluff County	-103.63793502731151	41.8762950002571	17	2023-02-05 06:00:00	9	153
Utica NY	2023-02-05 11	Alexandria	Louisiana	LA	Rapides Parish	-92.44567999999998	31.312660000000047	14	2023-02-05 06:00:00	9	126
Bowling Green KY	2023-02-05 11	Dothan	Alabama	AL	Houston County	-85.39336999999993	31.223250000000064	13	2023-02-05 06:00:00	9	117
Panama City FL	2023-02-05 11	Utica	New York	NY	Oneida County	-75.24257999999996	43.09589000000005	11	2023-02-05 06:00:00	9	99
Rockford IL	2023-02-05 11	Bowling Green	Kentucky	KY	Warren County	-86.44557999999995	36.99462000000005	9	2023-02-05 06:00:00	9	81
Greenville-New Bern-Washington NC	2023-02-05 11	Panama City	Florida	FL	Bay County	-85.66033	30.15987000000007	6	2023-02-05 06:00:00	9	54
Little Rock-Pine Bluff AR	2023-02-05 11	Rockford	Illinois	IL	Winnebago County	-89.07739999999995	42.26690000000008	6	2023-02-05 06:00:00	9	54
Gainesville FL	2023-02-05 11	Gainesville	Florida	FL	Alachua County	-82.32271999999993	29.65198000000004	5	2023-02-05 06:00:00	9	45
Omaha NE	2023-02-05 11	Omaha	Nebraska	NE	Douglas County	-95.94025999999997	41.26068000000004	5	2023-02-05 06:00:00	9	45
Tulsa OK	2023-02-05 11	Tulsa	Oklahoma	OK	Tulsa County	-95.99352	36.15011000000004	3	2023-02-05 06:00:00	9	27
Ft. Smith-Fayetteville-Springdale-Rogers AR	2023-02-05 11	Springdale	Arkansas	AR	Washington County	-94.1037260045514	36.17115248366951	2	2023-02-05 06:00:00	9	18
Colorado Springs-Pueblo CO	2023-02-05 11	Pueblo	Colorado	CO	Pueblo County	-104.62503708798616	38.25672401970372	3	2023-02-05 06:00:00	9	27
Florence-Myrtle Beach SC	2023-02-05 11	Myrtle Beach	South Carolina	SC	Horry County	-78.99494599999997	33.67792000000003	3	2023-02-05 06:00:00	9	27
Syracuse NY	2023-02-05 11	Syracuse	New York	NY	Onondaga County	-76.14737999999994	43.05042000000003	2	2023-02-05 06:00:00	9	18
New Orleans LA	2023-02-05 11	New Orleans	Louisiana	LA	Orleans Parish	-90.07774999999998	29.953700000000023	2	2023-02-05 06:00:00	9	18
Oklahoma City OK	2023-02-05 11	Oklahoma City	Oklahoma	OK	Oklahoma County	-97.52106999999997	35.472030000000075	2	2023-02-05 06:00:00	9	18
St. Louis MO	2023-02-05 11	St Louis	Missouri	MO	City of St. Louis	-90.19955999999996	38.62775000000005	1	2023-02-05 06:00:00	9	9
Lincoln & Hastings-Kearney NE	2023-02-05 11	Hastings	Nebraska	NE	Adams County	-98.38526599999992	40.616719000000046	4	2023-02-05 06:00:00	9	36
Burlington VT-Plattsburgh NY	2023-02-05 11	Burlington	Vermont	VT	Chittenden County	-73.25744093254113	44.51981909934685	2	2023-02-05 06:00:00	9	18
Louisville KY	2023-02-05 11	Louisville	Kentucky	KY	Jefferson County	-85.76665999999993	38.254890000000046	1	2023-02-05 06:00:00	9	9
Ft. Myers-Naples FL	2023-02-05 11	Fort Myers	Florida	FL	Lee County	-81.87043099999994	26.52099800000008	1	2023-02-05 06:00:00	9	9
Greenville-New Bern-Washington NC	2023-02-05 11	Greenville	Mississippi	MS	Washington	-91.03777999999994	33.398960000000045	2	2023-02-05 06:00:00	9	18
Raleigh-Durham (Fayetteville) NC	2023-02-05 11	Raleigh	North Carolina	NC	Wake County	-78.71118521154975	35.64201403788981	1	2023-02-05 06:00:00	9	9
Denver CO	2023-02-05 11	Denver	Colorado	CO	City and County of Denver	-104.99201999999995	39.74001000000004	1	2023-02-05 06:00:00	9	9
Alpena MI	2023-02-05 11	Lancaster	Pennsylvania	PA	Lancaster County	-76.31562127523881	40.0488282379337	1	2023-02-05 06:00:00	9	9
Meridian MS	2023-02-05 11	Los Angeles	California	CA	Los Angeles County	-118.24544999999992	34.05357000000004	1	2023-02-05 06:00:00	9	9
Anchorage AK	2023-02-05 11	Port Saint Lucie	Florida	FL	St. Lucie County	-80.31280254736411	27.265637995158247	1	2023-02-05 06:00:00	9	9
Harrisburg-Lancaster-Lebanon-York PA	2023-02-05 12	Alpena	Michigan	MI	Alpena County	-83.44514999999996	45.06156000000004	100	2023-02-05 07:00:00	10	1000
Billings, MT	2023-02-05 12	Meridian	Mississippi	MS	Lauderdale County	-88.70307999999994	32.365080000000034	31	2023-02-05 07:00:00	10	310
Butte-Bozeman MT	2023-02-05 12	Anchorage	Alaska	AK	Municipality of Anchorage	-149.85814999999997	61.21753000000008	21	2023-02-05 07:00:00	10	210
Los Angeles CA	2023-02-05 12	Billings	Montana	MT	Yellowstone County	-108.50606999999997	45.78426000000008	14	2023-02-05 07:00:00	10	140
Jackson MS	2023-02-05 12	Bozeman	Montana	MT	Gallatin County	-111.03221999999992	45.67934000000008	18	2023-02-05 07:00:00	10	180
Honolulu HI	2023-02-05 12	Jackson	Mississippi	MS	Hinds County	-90.18043999999996	32.29896000000008	11	2023-02-05 07:00:00	10	110
Hattiesburg-Laurel MS	2023-02-05 12	Honolulu	Hawaii	HI	City and County of Honolulu	-157.85787999999997	21.30493000000008	7	2023-02-05 07:00:00	10	70
Bangor ME	2023-02-05 12	Hattiesburg	Mississippi	MS	Forrest County	-89.33815899999996	31.325233000000026	12	2023-02-05 07:00:00	10	120
Casper-Riverton WY	2023-02-05 12	Bangor	Maine	ME	Penobscot County	-68.77076999999997	44.80171000000007	5	2023-02-05 07:00:00	10	50
Columbus GA	2023-02-05 12	Riverton	Wyoming	WY	Fremont County	-108.36304766184284	43.0829585806312	11	2023-02-05 07:00:00	10	110
Rockford IL	2023-02-05 12	Columbus	Georgia	GA	Muscogee County	-84.98756999999993	32.46288000000004	5	2023-02-05 07:00:00	10	50
West Palm Beach-Ft. Pierce FL	2023-02-05 12	Rockford	Illinois	IL	Winnebago County	-89.07739999999995	42.26690000000008	4	2023-02-05 07:00:00	10	40
Monterey-Salinas CA	2023-02-05 12	Salinas	California	CA	Monterey	-121.65482999999992	36.67087000000004	3	2023-02-05 07:00:00	10	30
Chico-Redding CA	2023-02-05 12	Redding	California	CA	Shasta County	-122.39248999999997	40.58762000000007	4	2023-02-05 07:00:00	10	40
Idaho Falls-Pocatello ID	2023-02-05 12	Pocatello	Idaho	ID	Bannock County	-112.44707000002782	42.85455884157094	6	2023-02-05 07:00:00	10	60
Minot-Bismarck-Dickinson(Williston) ND	2023-02-05 12	Williston	North Dakota	ND	Williams County	-103.62186999999994	48.14704000000006	5	2023-02-05 07:00:00	10	50
Columbia SC	2023-02-05 12	Columbia	South Carolina	SC	Richland County	-81.04536999999993	33.99882000000002	2	2023-02-05 07:00:00	10	20
Flint-Saginaw-Bay City MI	2023-02-05 12	Bay City	Michigan	MI	Bay County	-83.88930356131523	43.59577191183817	3	2023-02-05 07:00:00	10	30
Madison WI	2023-02-05 12	Madison	Wisconsin	WI	Dane County	-89.38643999999994	43.07313000000005	2	2023-02-05 07:00:00	10	20
Syracuse NY	2023-02-05 12	Syracuse	New York	NY	Onondaga County	-76.14737999999994	43.05042000000003	2	2023-02-05 07:00:00	10	20
Oklahoma City OK	2023-02-05 12	Oklahoma City	Oklahoma	OK	Oklahoma County	-97.52106999999997	35.472030000000075	1	2023-02-05 07:00:00	10	10
South Bend-Elkhart IN	2023-02-05 12	Elkhart	Indiana	IN	Elkhart County	-85.99435542791646	41.67823591497595	2	2023-02-05 07:00:00	10	20
Lexington KY	2023-02-05 12	Lexington	Kentucky	KY	Fayette County	-84.50032	38.04859000000005	1	2023-02-05 07:00:00	10	10
Fargo-Valley City ND	2023-02-05 12	Valley City	North Dakota	ND	Barnes County	-98.00225999999996	46.92335000000002	2	2023-02-05 07:00:00	10	20
Wilkes Barre-Scranton PA	2023-02-05 12	Pittston	Pennsylvania	PA	Luzerne County	-75.72943999999995	41.33717000000007	1	2023-02-05 07:00:00	10	10
Albuquerque-Santa Fe NM	2023-02-05 12	Albuquerque	New Mexico	NM	Bernalillo County	-106.57998499999997	35.088640000000055	1	2023-02-05 07:00:00	10	10
Ft. Myers-Naples FL	2023-02-05 12	Fort Myers	Florida	FL	Lee County	-81.87043099999994	26.52099800000008	1	2023-02-05 07:00:00	10	10
Seattle-Tacoma WA	2023-02-05 12	Lakewood	Washington	WA	Pierce County	-122.50740001094871	47.146779998273935	1	2023-02-05 07:00:00	10	10
Milwaukee WI	2023-02-05 12	Milwaukee	Wisconsin	WI	Milwaukee County	-87.90689999999995	43.04223000000008	1	2023-02-05 07:00:00	10	10
Austin TX	2023-02-05 12	Austin	Texas	TX	Travis County	-97.74298999999996	30.26759000000004	1	2023-02-05 07:00:00	10	10
Fairbanks AK	2023-02-05 12	Stockton	California	CA	San Joaquin County	-121.27113622179256	37.930607075860735	1	2023-02-05 07:00:00	10	10
Victoria TX	2023-02-05 12	Battle Creek	Michigan	MI	Calhoun County	-85.18682211214454	42.32892060475615	1	2023-02-05 07:00:00	10	10
Mankato MN	2023-02-05 13	Fairbanks	Alaska	AK	Fairbanks North Star Borough	-147.72209999999998	64.84525000000008	100	2023-02-05 08:00:00	11	1100
Anchorage AK	2023-02-05 13	Victoria	Texas	TX	Victoria County	-97.00356999999995	28.80594000000008	93	2023-02-05 08:00:00	11	1023
Zanesville OH	2023-02-05 13	Mankato	Minnesota	MN	Blue Earth County	-94.00240999999994	44.16740000000004	41	2023-02-05 08:00:00	11	451
Sacramento-Stockton-Modesto CA	2023-02-05 13	Anchorage	Alaska	AK	Municipality of Anchorage	-149.85814999999997	61.21753000000008	23	2023-02-05 08:00:00	11	253
Grand Rapids-Kalamazoo-Battle Creek MI	2023-02-05 13	Zanesville	Ohio	OH	Muskingum County	-82.00138999999997	39.940540000000055	80	2023-02-05 08:00:00	11	880
Jonesboro AR	2023-02-05 13	Jonesboro	Arkansas	AR	Craighead County	-90.70506999999996	35.83525000000003	11	2023-02-05 08:00:00	11	121
Wheeling WV-Steubenville OH	2023-02-05 13	Steubenville	Ohio	OH	Jefferson County	-80.63842999999997	40.36962000000005	20	2023-02-05 08:00:00	11	220
Watertown NY	2023-02-05 13	Watertown	New York	NY	Jefferson County	-75.91427999999996	43.97586000000008	16	2023-02-05 08:00:00	11	176
Sherman TX-Ada OK	2023-02-05 13	Sherman	Texas	TX	Grayson County	-96.60912999999992	33.63604000000004	9	2023-02-05 08:00:00	11	99
Macon GA	2023-02-05 13	Macon	Georgia	GA	Bibb County	-83.62801999999994	32.83994000000007	7	2023-02-05 08:00:00	11	77
Columbus GA	2023-02-05 13	Columbus	Georgia	GA	Muscogee County	-84.98756999999993	32.46288000000004	5	2023-02-05 08:00:00	11	55
Monroe LA-El Dorado AR	2023-02-05 13	Monroe	Ohio	OH	Preble County	-84.67633999999998	39.88727000000006	15	2023-02-05 08:00:00	11	165
Clarksburg-Weston WV	2023-02-05 13	Clarksburg	West Virginia	WV	Harrison County	-80.34016999999993	39.27944000000008	8	2023-02-05 08:00:00	11	88
Shreveport LA	2023-02-05 13	Shreveport	Louisiana	LA	Caddo Parish	-93.74688999999996	32.51487000000003	4	2023-02-05 08:00:00	11	44
Santa Barbara-Santa Maria-San Luis Obispo CA	2023-02-05 13	Santa Maria	California	CA	Santa Barbara	-120.42950467295438	34.910408369906094	7	2023-02-05 08:00:00	11	77
Salisbury MD	2023-02-05 13	Salisbury	Maryland	MD	Wicomico County	-75.59986999999995	38.36551000000002	4	2023-02-05 08:00:00	11	44
Palm Springs CA	2023-02-05 13	Palm Springs	California	CA	Riverside County	-116.51195999999996	33.823210000000074	4	2023-02-05 08:00:00	11	44
Panama City FL	2023-02-05 13	Panama City	Florida	FL	Bay County	-85.66033	30.15987000000007	3	2023-02-05 08:00:00	11	33
El Paso TX	2023-02-05 13	El Paso	Texas	TX	El Paso County	-106.48748999999998	31.759160000000065	3	2023-02-05 08:00:00	11	33
Fresno-Visalia CA	2023-02-05 13	Farmersville	California	CA	Tulare County	-119.21050998885028	36.29238015215397	4	2023-02-05 08:00:00	11	44
Mobile AL-Pensacola (Ft. Walton Beach) FL	2023-02-05 13	Fort Walton Beach	Florida	FL	Okaloosa County	-86.61529999999999	30.40424000000008	3	2023-02-05 08:00:00	11	33
Roanoke-Lynchburg VA	2023-02-05 13	Vinton	Virginia	VA	Roanoke County	-79.89874899999995	37.28095200000007	3	2023-02-05 08:00:00	11	33
Little Rock-Pine Bluff AR	2023-02-05 13	White Hall	Arkansas	AR	Jefferson County	-92.09252787844376	34.280418002916115	4	2023-02-05 08:00:00	11	44
Augusta GA	2023-02-05 13	Augusta	Georgia	GA	Richmond County	-81.97518999999994	33.47935000000007	3	2023-02-05 08:00:00	11	33
Lansing MI	2023-02-05 13	Lansing	Michigan	MI	Ingham County	-84.55224999999997	42.73194000000007	3	2023-02-05 08:00:00	11	33
Springfield MO	2023-02-05 13	Springfield	Missouri	MO	Greene County	-93.29159	37.20897000000008	2	2023-02-05 08:00:00	11	22
Traverse City-Cadillac MI	2023-02-05 13	Traverse City	Michigan	MI	Grand Traverse County	-85.59611399999993	44.743381000000056	3	2023-02-05 08:00:00	11	33
Ft. Smith-Fayetteville-Springdale-Rogers AR	2023-02-05 13	Springdale	Arkansas	AR	Washington County	-94.1037260045514	36.17115248366951	3	2023-02-05 08:00:00	11	33
Rochester NY	2023-02-05 13	Rochester	New York	NY	Monroe County	-77.61631999999997	43.155800000000056	2	2023-02-05 08:00:00	11	22
Chattanooga TN	2023-02-05 13	Chattanooga	Tennessee	TN	Hamilton County	-85.30946999999996	35.04672000000005	2	2023-02-05 08:00:00	11	22
Wichita-Hutchinson KS	2023-02-05 13	Hutchinson	Kansas	KS	Reno County	-97.84744978200544	38.148354836871526	2	2023-02-05 08:00:00	11	22
Harlingen-Weslaco-Brownsville-McAllen TX	2023-02-05 13	McAllen	Texas	TX	Hidalgo County	-98.22930999999994	26.207700000000045	2	2023-02-05 08:00:00	11	22
Burlington VT-Plattsburgh NY	2023-02-05 13	Burlington	Vermont	VT	Chittenden County	-73.25744093254113	44.51981909934685	2	2023-02-05 08:00:00	11	22
Knoxville TN	2023-02-05 13	Knoxville	Tennessee	TN	Knox County	-83.92102999999997	35.960680000000025	1	2023-02-05 08:00:00	11	11
Colorado Springs-Pueblo CO	2023-02-05 13	Pueblo	Colorado	CO	Pueblo County	-104.62503708798616	38.25672401970372	2	2023-02-05 08:00:00	11	22
Jacksonville FL	2023-02-05 13	Jacksonville	Florida	FL	Duval County	-81.65621999999996	30.331470000000024	1	2023-02-05 08:00:00	11	11
Oklahoma City OK	2023-02-05 13	Oklahoma City	Oklahoma	OK	Oklahoma County	-97.52106999999997	35.472030000000075	1	2023-02-05 08:00:00	11	11
Pittsburgh PA	2023-02-05 13	Pittsburgh	Pennsylvania	PA	Allegheny County	-79.99733999999995	40.43851000000007	1	2023-02-05 08:00:00	11	11
Alpena MI	2023-02-05 13	Austin	Texas	TX	Travis County	-97.74298999999996	30.26759000000004	1	2023-02-05 08:00:00	11	11
Austin TX	2023-02-05 13	Sierra Vista	Arizona	AZ	Cochise County	-110.27467999999998	31.56942000000004	2	2023-02-05 08:00:00	11	22
Presque Isle ME	2023-02-05 14	Alpena	Michigan	MI	Alpena County	-83.44514999999996	45.06156000000004	100	2023-02-05 09:00:00	10	1000
Dothan AL	2023-02-05 14	Presque Isle	Maine	ME	Aroostook County	-68.01536999999996	46.68161000000004	70	2023-02-05 09:00:00	10	700
Marquette MI	2023-02-05 14	Dothan	Alabama	AL	Houston County	-85.39336999999993	31.223250000000064	10	2023-02-05 09:00:00	10	100
Odessa-Midland TX	2023-02-05 14	Marquette	Michigan	MI	Marquette County	-87.41262999999998	46.545840000000055	12	2023-02-05 09:00:00	10	120
Jackson MS	2023-02-05 14	Midland	Texas	TX	Midland County	-102.07445999999996	32.00002000000006	10	2023-02-05 09:00:00	10	100
Bangor ME	2023-02-05 14	Jackson	Mississippi	MS	Hinds County	-90.18043999999996	32.29896000000008	7	2023-02-05 09:00:00	10	70
Traverse City-Cadillac MI	2023-02-05 14	Bangor	Maine	ME	Penobscot County	-68.77076999999997	44.80171000000007	6	2023-02-05 09:00:00	10	60
