SUMLEV,CBSA,NAME,LSAD,DATE,POPESTIMATE
310,23460,"Gadsden, AL",Metropolitan Statistical Area,3,103162
310,23540,"Gainesville, FL",Metropolitan Statistical Area,1,339247
310,23540,"Gainesville, FL",Metropolitan Statistical Area,2,339663
310,23540,"Gainesville, FL",Metropolitan Statistical Area,3,341756
310,23580,"Gainesville, GA",Metropolitan Statistical Area,1,203136
310,23580,"Gainesville, GA",Metropolitan Statistical Area,2,203589
310,23580,"Gainesville, GA",Metropolitan Statistical Area,3,207369
310,23900,"Gettysburg, PA",Metropolitan Statistical Area,1,103852
310,23900,"Gettysburg, PA",Metropolitan Statistical Area,2,103795
310,23900,"Gettysburg, PA",Metropolitan Statistical Area,3,104127
310,24020,"Glens Falls, NY",Metropolitan Statistical Area,1,127039
310,24020,"Glens Falls, NY",Metropolitan Statistical Area,2,126781
310,24020,"Glens Falls, NY",Metropolitan Statistical Area,3,126574
310,24140,"Goldsboro, NC",Metropolitan Statistical Area,1,117333
310,24140,"Goldsboro, NC",Metropolitan Statistical Area,2,117226
310,24140,"Goldsboro, NC",Metropolitan Statistical Area,3,116835
310,24220,"Grand Forks, ND-MN",Metropolitan Statistical Area,1,104362
310,24220,"Grand Forks, ND-MN",Metropolitan Statistical Area,2,104113
310,24220,"Grand Forks, ND-MN",Metropolitan Statistical Area,3,103462
310,24260,"Grand Island, NE",Metropolitan Statistical Area,1,77038
310,24260,"Grand Island, NE",Metropolitan Statistical Area,2,76885
310,24260,"Grand Island, NE",Metropolitan Statistical Area,3,76175
310,24300,"Grand Junction, CO",Metropolitan Statistical Area,1,155703
310,24300,"Grand Junction, CO",Metropolitan Statistical Area,2,155939
310,24300,"Grand Junction, CO",Metropolitan Statistical Area,3,157335
310,24340,"Grand Rapids-Kentwood, MI",Metropolitan Statistical Area,1,1087592
310,24340,"Grand Rapids-Kentwood, MI",Metropolitan Statistical Area,2,1088203
310,24340,"Grand Rapids-Kentwood, MI",Metropolitan Statistical Area,3,1091620
310,24420,"Grants Pass, OR",Metropolitan Statistical Area,1,88090
310,24420,"Grants Pass, OR",Metropolitan Statistical Area,2,88105
310,24420,"Grants Pass, OR",Metropolitan Statistical Area,3,88346
310,24500,"Great Falls, MT",Metropolitan Statistical Area,1,84414
310,24500,"Great Falls, MT",Metropolitan Statistical Area,2,84328
310,24500,"Great Falls, MT",Metropolitan Statistical Area,3,84511
310,24540,"Greeley, CO",Metropolitan Statistical Area,1,328981
310,24540,"Greeley, CO",Metropolitan Statistical Area,2,331358
310,24540,"Greeley, CO",Metropolitan Statistical Area,3,340036
310,24580,"Green Bay, WI",Metropolitan Statistical Area,1,328268
310,24580,"Green Bay, WI",Metropolitan Statistical Area,2,328323
310,24580,"Green Bay, WI",Metropolitan Statistical Area,3,329490
310,24660,"Greensboro-High Point, NC",Metropolitan Statistical Area,1,776566
310,24660,"Greensboro-High Point, NC",Metropolitan Statistical Area,2,776761
310,24660,"Greensboro-High Point, NC",Metropolitan Statistical Area,3,778848
310,24780,"Greenville, NC",Metropolitan Statistical Area,1,170243
310,24780,"Greenville, NC",Metropolitan Statistical Area,2,170570
310,24780,"Greenville, NC",Metropolitan Statistical Area,3,172169
310,24860,"Greenville-Anderson, SC",Metropolitan Statistical Area,1,928195
310,24860,"Greenville-Anderson, SC",Metropolitan Statistical Area,2,930165
310,24860,"Greenville-Anderson, SC",Metropolitan Statistical Area,3,940774
310,25060,"Gulfport-Biloxi, MS",Metropolitan Statistical Area,1,416259
310,25060,"Gulfport-Biloxi, MS",Metropolitan Statistical Area,2,416312
310,25060,"Gulfport-Biloxi, MS",Metropolitan Statistical Area,3,418082
310,25180,"Hagerstown-Martinsburg, MD-WV",Metropolitan Statistical Area,1,293844
310,25180,"Hagerstown-Martinsburg, MD-WV",Metropolitan Statistical Area,2,294277
310,25180,"Hagerstown-Martinsburg, MD-WV",Metropolitan Statistical Area,3,298227
310,25220,"Hammond, LA",Metropolitan Statistical Area,1,133157
310,25220,"Hammond, LA",Metropolitan Statistical Area,2,133549
310,25220,"Hammond, LA",Metropolitan Statistical Area,3,135217
310,25260,"Hanford-Corcoran, CA",Metropolitan Statistical Area,1,152486
310,25260,"Hanford-Corcoran, CA",Metropolitan Statistical Area,2,152627
310,25260,"Hanford-Corcoran, CA",Metropolitan Statistical Area,3,153443
310,25420,"Harrisburg-Carlisle, PA",Metropolitan Statistical Area,1,591712
310,25420,"Harrisburg-Carlisle, PA",Metropolitan Statistical Area,2,592361
310,25420,"Harrisburg-Carlisle, PA",Metropolitan Statistical Area,3,596305
310,25500,"Harrisonburg, VA",Metropolitan Statistical Area,1,135571
310,25500,"Harrisonburg, VA",Metropolitan Statistical Area,2,135433
310,25500,"Harrisonburg, VA",Metropolitan Statistical Area,3,135824
310,25540,"Hartford-East Hartford-Middletown, CT",Metropolitan Statistical Area,1,1213531
310,25540,"Hartford-East Hartford-Middletown, CT",Metropolitan Statistical Area,2,1211505
310,25540,"Hartford-East Hartford-Middletown, CT",Metropolitan Statistical Area,3,1211906
310,25620,"Hattiesburg, MS",Metropolitan Statistical Area,1,172231
310,25620,"Hattiesburg, MS",Metropolitan Statistical Area,2,172287
310,25620,"Hattiesburg, MS",Metropolitan Statistical Area,3,173078
310,25860,"Hickory-Lenoir-Morganton, NC",Metropolitan Statistical Area,1,365276
310,25860,"Hickory-Lenoir-Morganton, NC",Metropolitan Statistical Area,2,365235
310,25860,"Hickory-Lenoir-Morganton, NC",Metropolitan Statistical Area,3,366441
310,25940,"Hilton Head Island-Bluffton, SC",Metropolitan Statistical Area,1,215908
310,25940,"Hilton Head Island-Bluffton, SC",Metropolitan Statistical Area,2,216764
310,25940,"Hilton Head Island-Bluffton, SC",Metropolitan Statistical Area,3,222072
310,25980,"Hinesville, GA",Metropolitan Statistical Area,1,81424
310,25980,"Hinesville, GA",Metropolitan Statistical Area,2,81507
310,25980,"Hinesville, GA",Metropolitan Statistical Area,3,82863
310,26140,"Homosassa Springs, FL",Metropolitan Statistical Area,1,153843
310,26140,"Homosassa Springs, FL",Metropolitan Statistical Area,2,154403
310,26140,"Homosassa Springs, FL",Metropolitan Statistical Area,3,158083
310,26300,"Hot Springs, AR",Metropolitan Statistical Area,1,100180
310,26300,"Hot Springs, AR",Metropolitan Statistical Area,2,100162
310,26300,"Hot Springs, AR",Metropolitan Statistical Area,3,100330
310,26380,"Houma-Thibodaux, LA",Metropolitan Statistical Area,1,207137
310,26380,"Houma-Thibodaux, LA",Metropolitan Statistical Area,2,206814
310,26380,"Houma-Thibodaux, LA",Metropolitan Statistical Area,3,206212
310,26420,"Houston-The Woodlands-Sugar Land, TX",Metropolitan Statistical Area,1,7122240
310,26420,"Houston-The Woodlands-Sugar Land, TX",Metropolitan Statistical Area,2,7137747
310,26420,"Houston-The Woodlands-Sugar Land, TX",Metropolitan Statistical Area,3,7206841
310,26580,"Huntington-Ashland, WV-KY-OH",Metropolitan Statistical Area,1,359862
310,26580,"Huntington-Ashland, WV-KY-OH",Metropolitan Statistical Area,2,359100
310,26580,"Huntington-Ashland, WV-KY-OH",Metropolitan Statistical Area,3,356581
310,26620,"Huntsville, AL",Metropolitan Statistical Area,1,491723
310,26620,"Huntsville, AL",Metropolitan Statistical Area,2,494018
310,26620,"Huntsville, AL",Metropolitan Statistical Area,3,502728
310,26820,"Idaho Falls, ID",Metropolitan Statistical Area,1,157429
310,26820,"Idaho Falls, ID",Metropolitan Statistical Area,2,158258
310,26820,"Idaho Falls, ID",Metropolitan Statistical Area,3,162786
310,26900,"Indianapolis-Carmel-Anderson, IN",Metropolitan Statistical Area,1,2111040
310,26900,"Indianapolis-Carmel-Anderson, IN",Metropolitan Statistical Area,2,2113700
310,26900,"Indianapolis-Carmel-Anderson, IN",Metropolitan Statistical Area,3,2126804
310,26980,"Iowa City, IA",Metropolitan Statistical Area,1,175419
310,26980,"Iowa City, IA",Metropolitan Statistical Area,2,175495
310,26980,"Iowa City, IA",Metropolitan Statistical Area,3,177239
310,27060,"Ithaca, NY",Metropolitan Statistical Area,1,105740
310,27060,"Ithaca, NY",Metropolitan Statistical Area,2,105404
310,27060,"Ithaca, NY",Metropolitan Statistical Area,3,105162
310,27100,"Jackson, MI",Metropolitan Statistical Area,1,160366
310,27100,"Jackson, MI",Metropolitan Statistical Area,2,160200
310,27100,"Jackson, MI",Metropolitan Statistical Area,3,160050
310,27140,"Jackson, MS",Metropolitan Statistical Area,1,591978
310,27140,"Jackson, MS",Metropolitan Statistical Area,2,590626
310,27140,"Jackson, MS",Metropolitan Statistical Area,3,587202
310,27180,"Jackson, TN",Metropolitan Statistical Area,1,180504
310,27180,"Jackson, TN",Metropolitan Statistical Area,2,180383
310,27180,"Jackson, TN",Metropolitan Statistical Area,3,180799
310,27260,"Jacksonville, FL",Metropolitan Statistical Area,1,1605848
310,27260,"Jacksonville, FL",Metropolitan Statistical Area,2,1611388
310,27260,"Jacksonville, FL",Metropolitan Statistical Area,3,1637666
310,27340,"Jacksonville, NC",Metropolitan Statistical Area,1,204576
310,27340,"Jacksonville, NC",Metropolitan Statistical Area,2,204735
310,27340,"Jacksonville, NC",Metropolitan Statistical Area,3,206160
310,27500,"Janesville-Beloit, WI",Metropolitan Statistical Area,1,163687
310,27500,"Janesville-Beloit, WI",Metropolitan Statistical Area,2,163643
310,27500,"Janesville-Beloit, WI",Metropolitan Statistical Area,3,164381
310,27620,"Jefferson City, MO",Metropolitan Statistical Area,1,150309
310,27620,"Jefferson City, MO",Metropolitan Statistical Area,2,150199
310,27620,"Jefferson City, MO",Metropolitan Statistical Area,3,150706
310,27740,"Johnson City, TN",Metropolitan Statistical Area,1,207285
310,27740,"Johnson City, TN",Metropolitan Statistical Area,2,207262
310,27740,"Johnson City, TN",Metropolitan Statistical Area,3,208068
310,27780,"Johnstown, PA",Metropolitan Statistical Area,1,133472
310,27780,"Johnstown, PA",Metropolitan Statistical Area,2,132957
310,27780,"Johnstown, PA",Metropolitan Statistical Area,3,132167
310,27860,"Jonesboro, AR",Metropolitan Statistical Area,1,134196
310,27860,"Jonesboro, AR",Metropolitan Statistical Area,2,134469
310,27860,"Jonesboro, AR",Metropolitan Statistical Area,3,134878
310,27900,"Joplin, MO",Metropolitan Statistical Area,1,181409
310,27900,"Joplin, MO",Metropolitan Statistical Area,2,181379
310,27900,"Joplin, MO",Metropolitan Statistical Area,3,182541
310,27980,"Kahului-Wailuku-Lahaina, HI",Metropolitan Statistical Area,1,164754
310,27980,"Kahului-Wailuku-Lahaina, HI",Metropolitan Statistical Area,2,164655
310,27980,"Kahului-Wailuku-Lahaina, HI",Metropolitan Statistical Area,3,164221
310,28020,"Kalamazoo-Portage, MI",Metropolitan Statistical Area,1,261670
310,28020,"Kalamazoo-Portage, MI",Metropolitan Statistical Area,2,261629
310,28020,"Kalamazoo-Portage, MI",Metropolitan Statistical Area,3,261108
310,28100,"Kankakee, IL",Metropolitan Statistical Area,1,107502
310,28100,"Kankakee, IL",Metropolitan Statistical Area,2,107236
310,28100,"Kankakee, IL",Metropolitan Statistical Area,3,106601
310,28140,"Kansas City, MO-KS",Metropolitan Statistical Area,1,2192035
310,28140,"Kansas City, MO-KS",Metropolitan Statistical Area,2,2193578
310,28140,"Kansas City, MO-KS",Metropolitan Statistical Area,3,2199490
310,28420,"Kennewick-Richland, WA",Metropolitan Statistical Area,1,303622
310,28420,"Kennewick-Richland, WA",Metropolitan Statistical Area,2,304306
310,28420,"Kennewick-Richland, WA",Metropolitan Statistical Area,3,308293
310,28660,"Killeen-Temple, TX",Metropolitan Statistical Area,1,475367
310,28660,"Killeen-Temple, TX",Metropolitan Statistical Area,2,476784
310,28660,"Killeen-Temple, TX",Metropolitan Statistical Area,3,486101
310,28700,"Kingsport-Bristol, TN-VA",Metropolitan Statistical Area,1,307614
310,28700,"Kingsport-Bristol, TN-VA",Metropolitan Statistical Area,2,307406
310,28700,"Kingsport-Bristol, TN-VA",Metropolitan Statistical Area,3,308661
310,28740,"Kingston, NY",Metropolitan Statistical Area,1,181851
310,28740,"Kingston, NY",Metropolitan Statistical Area,2,181687
310,28740,"Kingston, NY",Metropolitan Statistical Area,3,182951
310,28940,"Knoxville, TN",Metropolitan Statistical Area,1,879773
310,28940,"Knoxville, TN",Metropolitan Statistical Area,2,881628
310,28940,"Knoxville, TN",Metropolitan Statistical Area,3,893412
310,29020,"Kokomo, IN",Metropolitan Statistical Area,1,83658
310,29020,"Kokomo, IN",Metropolitan Statistical Area,2,83619
310,29020,"Kokomo, IN",Metropolitan Statistical Area,3,83687
310,29100,"La Crosse-Onalaska, WI-MN",Metropolitan Statistical Area,1,139627
310,29100,"La Crosse-Onalaska, WI-MN",Metropolitan Statistical Area,2,139670
310,29100,"La Crosse-Onalaska, WI-MN",Metropolitan Statistical Area,3,139211
310,29180,"Lafayette, LA",Metropolitan Statistical Area,1,478384
310,29180,"Lafayette, LA",Metropolitan Statistical Area,2,478077
310,29180,"Lafayette, LA",Metropolitan Statistical Area,3,479212
310,29200,"Lafayette-West Lafayette, IN",Metropolitan Statistical Area,1,223716
310,29200,"Lafayette-West Lafayette, IN",Metropolitan Statistical Area,2,223679
310,29200,"Lafayette-West Lafayette, IN",Metropolitan Statistical Area,3,224709
310,29340,"Lake Charles, LA",Metropolitan Statistical Area,1,222402
310,29340,"Lake Charles, LA",Metropolitan Statistical Area,2,222035
310,29340,"Lake Charles, LA",Metropolitan Statistical Area,3,210362
310,29420,"Lake Havasu City-Kingman, AZ",Metropolitan Statistical Area,1,213267
310,29420,"Lake Havasu City-Kingman, AZ",Metropolitan Statistical Area,2,214070
310,29420,"Lake Havasu City-Kingman, AZ",Metropolitan Statistical Area,3,217692
310,29460,"Lakeland-Winter Haven, FL",Metropolitan Statistical Area,1,725046
310,29460,"Lakeland-Winter Haven, FL",Metropolitan Statistical Area,2,729233
310,29460,"Lakeland-Winter Haven, FL",Metropolitan Statistical Area,3,753520
310,29540,"Lancaster, PA",Metropolitan Statistical Area,1,552984
310,29540,"Lancaster, PA",Metropolitan Statistical Area,2,552597
310,29540,"Lancaster, PA",Metropolitan Statistical Area,3,553652
310,29620,"Lansing-East Lansing, MI",Metropolitan Statistical Area,1,541297
310,29620,"Lansing-East Lansing, MI",Metropolitan Statistical Area,2,540737
310,29620,"Lansing-East Lansing, MI",Metropolitan Statistical Area,3,540281
310,29700,"Laredo, TX",Metropolitan Statistical Area,1,267114
310,29700,"Laredo, TX",Metropolitan Statistical Area,2,267234
310,29700,"Laredo, TX",Metropolitan Statistical Area,3,267945
310,29740,"Las Cruces, NM",Metropolitan Statistical Area,1,219561
310,29740,"Las Cruces, NM",Metropolitan Statistical Area,2,219899
310,29740,"Las Cruces, NM",Metropolitan Statistical Area,3,221508
310,29820,"Las Vegas-Henderson-Paradise, NV",Metropolitan Statistical Area,1,2265461
310,29820,"Las Vegas-Henderson-Paradise, NV",Metropolitan Statistical Area,2,2273386
310,29820,"Las Vegas-Henderson-Paradise, NV",Metropolitan Statistical Area,3,2292476
310,29940,"Lawrence, KS",Metropolitan Statistical Area,1,118785
310,29940,"Lawrence, KS",Metropolitan Statistical Area,2,118814
310,29940,"Lawrence, KS",Metropolitan Statistical Area,3,119363
310,30020,"Lawton, OK",Metropolitan Statistical Area,1,126652
310,30020,"Lawton, OK",Metropolitan Statistical Area,2,126672
310,30020,"Lawton, OK",Metropolitan Statistical Area,3,127543
310,30140,"Lebanon, PA",Metropolitan Statistical Area,1,143257
310,30140,"Lebanon, PA",Metropolitan Statistical Area,2,143242
310,30140,"Lebanon, PA",Metropolitan Statistical Area,3,143493
310,30300,"Lewiston, ID-WA",Metropolitan Statistical Area,1,64375
310,30300,"Lewiston, ID-WA",Metropolitan Statistical Area,2,64378
310,30300,"Lewiston, ID-WA",Metropolitan Statistical Area,3,64851
310,30340,"Lewiston-Auburn, ME",Metropolitan Statistical Area,1,111139
310,30340,"Lewiston-Auburn, ME",Metropolitan Statistical Area,2,111039
310,30340,"Lewiston-Auburn, ME",Metropolitan Statistical Area,3,111034
310,30460,"Lexington-Fayette, KY",Metropolitan Statistical Area,1,516811
310,30460,"Lexington-Fayette, KY",Metropolitan Statistical Area,2,517028
310,30460,"Lexington-Fayette, KY",Metropolitan Statistical Area,3,517846
310,30620,"Lima, OH",Metropolitan Statistical Area,1,102206
310,30620,"Lima, OH",Metropolitan Statistical Area,2,102059
310,30620,"Lima, OH",Metropolitan Statistical Area,3,101670
310,30700,"Lincoln, NE",Metropolitan Statistical Area,1,340217
310,30700,"Lincoln, NE",Metropolitan Statistical Area,2,340515
310,30700,"Lincoln, NE",Metropolitan Statistical Area,3,342117
310,30780,"Little Rock-North Little Rock-Conway, AR",Metropolitan Statistical Area,1,748031
310,30780,"Little Rock-North Little Rock-Conway, AR",Metropolitan Statistical Area,2,748434
310,30780,"Little Rock-North Little Rock-Conway, AR",Metropolitan Statistical Area,3,750936
310,30860,"Logan, UT-ID",Metropolitan Statistical Area,1,147348
310,30860,"Logan, UT-ID",Metropolitan Statistical Area,2,147796
310,30860,"Logan, UT-ID",Metropolitan Statistical Area,3,152083
310,30980,"Longview, TX",Metropolitan Statistical Area,1,286184
310,30980,"Longview, TX",Metropolitan Statistical Area,2,286153
310,30980,"Longview, TX",Metropolitan Statistical Area,3,287868
310,31020,"Longview, WA",Metropolitan Statistical Area,1,110730
310,31020,"Longview, WA",Metropolitan Statistical Area,2,110924
310,31020,"Longview, WA",Metropolitan Statistical Area,3,111524
310,31080,"Los Angeles-Long Beach-Anaheim, CA",Metropolitan Statistical Area,1,13200998
310,31080,"Los Angeles-Long Beach-Anaheim, CA",Metropolitan Statistical Area,2,13173266
