Id	CreateTime	Title	Comment	Play	Share	Dig	Duration	AuthorId	AuthorFollower	AuthorHeart	AuthorVideoCount	Day	Keyword
7200390798163217710	2023-02-15 14:33:56	#greenscreen #greenscreenvideo #ArizonaTruckDisaster #TexasTrainDerailed #OhioSickness #ChemicalWarfare #UnderAttack	1603	371900	5734	29300	95	7039091655496664069	19800	257600	715	20230215	Ohiotrainderailed
7200393331010964779	2023-02-15 14:43:46	East Palestine train derailment here we come! #billstowingandrecovery #eastpalestineohio #trainderailed #fypシ #peterbilt #foryourpage 	402	163500	279	9615	28	6906191613937927173	9386	162300	110	20230215	Ohiotrainderailed
7200404474840681774	2023-02-15 15:27:01	Some residents near the #Ohio train derailment say they’re concerned about possible health risks from hazardous chemicals, even as authorities say it’s safe to return.	185	136700	422	5898	39	6652774777768427525	4100000	166700000	1593	20230215	Ohiotrainderailed
7200404902445632810	2023-02-15 15:28:45	#duet with @nickdrom #eastpalestine Why the train derailment in Ohio IS a big deal 	439	168400	920	21900	175	6605504647229603845	5400000	171800000	4823	20230215	Ohiotrainderailed
7200409825618955566	2023-02-15 15:47:44	like every single one, I'm in ohio and this is crazy #eastpalestineohio #eastpalestine #ohio #ohiotraincrash #ohiotrain #trainderailed #chemicalspill #NextLevelDish    	2956	1500000	7255	109900	28	7009791146117612549	9423	113500	144	20230215	Ohiotrainderailed
7200412409843043627	2023-02-15 15:57:48	Wake the 🤬 up!!!!! Don’t get me started on the oil companies  #NextLevelDish##ohiotrain##ohioderailmant##ohio##democrat##democratsoftiktok##liberals##progressives##environment##greendeal##climatechange##woke##libsoftiktok##conservative##republicans##capitalism##politiks##politiktok##politicalnews##politicalanalysist##politics##politiktok##politicaltiktok##fypシ##foryou##foryoupage##fyp##foryourpage##fypviral	6670	421400	4303	91200	168	7024605055932630021	162300	2600000	165	20230215	Ohiotrainderailed
7200465095934201131	2023-02-15 19:22:14	Residents in Ohio are complaining of sore throats and headaches after chemicals were released during the controlled burn of derailed train cars. Officials say there's no threat to human life, but Ohio's Natural Resources Department revealed an estimated 3,500 fish were killed. #news #ohio #trainderailed #healthtok 	303	96800	170	4643	28	7059830645314946095	636700	20400000	1030	20230215	Ohiotrainderailed
7200506457941445931	2023-02-15 22:02:44	Questions continue to swirl around the cause of the Feb. 3 train derailment in East Palestine, Ohio and the official response to it. #EastPalestine #Ohio #train #derailed 	3206	1200000	7127	143900	52	6665748878039842822	1600000	72900000	2003	20230215	Ohiotrainderailed
7200510650853133614	2023-02-15 22:18:59	#greenscreenvideo #ohio #ohiocheck #ohiogang #trainderailed #ohiotraincrash #eastpalestine #eastpalestineohio #environmentaldisaster #environmentalprotection #medicalemergency #conspiracyplot 	404	215900	192	10300	30	6938819304176010246	67900	2100000	220	20230215	Ohiotrainderailed
7200528904908655918	2023-02-15 23:29:47		987	681800	1117	52200	5	6818403993153258502	1100000	116900000	1673	20230215	Ohiotrainderailed
7200536789755596078	2023-02-16 00:00:29	The Ohio Train Derailment is UNREAL 👀 @barstoolchicago 	6460	4400000	29800	352000	44	6646764999833403398	26900000	0	596	20230216	Ohiotrainderailed
7200547749543136555	2023-02-16 00:43:00	It's been less than two weeks since the massive train derailment in Ohio and the controlled burn of hazardous chemicals that sent up a toxic plume of black smoke. Residents are demanding answers. #news #usnews #ohiotrainderailment #nightlynews #eastpalestine 	4034	574200	2629	45800	120	7051652167366853638	246600	2700000	298	20230216	Ohiotrainderailed
7200561111001730347	2023-02-16 01:34:46	Ohio train derailment needs to be talked about ‼️ #ohiotraincrash #ohiotrainderail #eastpalestineohio #eastpalestinetraincrash #foryoupage #truecrimetiktok #truecrimecommunity 	777	386000	2322	24400	122	6735975978352329734	1100000	46100000	3076	20230216	Ohiotrainderailed
7200710279385058606	2023-02-16 11:13:44	Ohio train derailment, releasing toxic chemicals	1116	3900000	2367	42400	7	7171364782766703659	5838	98400	4	20230216	Ohiotrainderailed
7200822080097652014	2023-02-16 18:27:27	⚠️ LISTEN UP! ⚠️#eastpalestine #eastpalestineohio #ohio #trainderailed #traindereailment #chemicalspill #erinbrockovich 	992	353400	2777	17700	458	7029195653159289861	1280	23000	24	20230216	Ohiotrainderailed
7200833017433230638	2023-02-16 19:09:58	Rail workers say they knew the train derailed in East Palestine, Ohio was dangerous. #train #derail #eastpalestine #ohio #ohiotraincrash #trainderailed #freight #railroad #vice #news #tech 	485	168400	361	12900	137	7093915680273187883	107700	3200000	228	20230216	Ohiotrainderailed
7200858257739746606	2023-02-16 20:47:54	The same corporation behind the East Palestine Ohio train derailment is behind the recent derailment outside of Detroit. Norfolk Southern’s policies of corporate greed have led to increasingly unsafe conditions for workers and communities across the country.  #capitalismsucks #corporategreed #eastpalestine #norfolksouthern 	1189	520800	3337	79200	58	6833064943413019654	373200	8600000	222	20230216	Ohiotrainderailed
7200902767697726766	2023-02-16 23:40:33	#palestineohio #ohio #chemicalspill #nuketown #helpthem #acidrain #contaminatedwater #contaminated #trainderailed #chemicals 	96	113300	550	2972	58	7132764994865972270	23200	318400	259	20230216	Ohiotrainderailed
7200933777713974571	2023-02-17 01:40:54	#ohio #trainderailed #fyp #disaster #train   Is is safe?	13800	8700000	28200	445400	12	7121749740508775470	6094	471200	43	20230217	Ohiotrainderailed
7200941038649773317	2023-02-17 02:09:03	I’m getting to a point where the only thing I believe we can do is try to stay away from things and wait for the promise of Allah to be fulfilled #ohiotrain #trainderailed #muslim #islam #antichrist 	40	18300	61	849	74	7005743323604747269	5166	190600	25	20230217	Ohiotrainderailed
7200946773169474862	2023-02-17 02:31:19	OMG 😱 this looks so scary 😓 #PrayForOhio #trainderailed #spiritairlines #breakingnews @CNN	4935	2100000	15300	154400	20	6705116513257063430	1020	154500	3	20230217	Ohiotrainderailed
7200947485773155627	2023-02-17 02:34:06	February 16th Update #EastPalestine #Ohio #TrainDerailed #EastPalestineOhio #OhioTrain #TrainWreck #Water 	915	311100	1280	36100	92	6670521430520004613	357200	10200000	1163	20230217	Ohiotrainderailed
7201040584285506862	2023-02-17 08:36:52	I have a splitting headache #eastpalestine #pvc #trainderailed #fire #poison #cancer #youngstown #youngstownohio #trainderail #trainderailedaftermath #environment 	408	191500	737	5717	59	6869321146329138181	316	5840	7	20230217	Ohiotrainderailed
7201111038333324590	2023-02-17 13:09:11	#ohiochemicalspill #eastpalestine #ohio #trainderailed #ohiotraincrash #fyp 	3327	524900	4766	65000	49	6823783371584406534	29900	692100	73	20230217	Ohiotrainderailed
7201126701869387050	2023-02-17 14:09:34	The Ohio train derailment was already predicted 🤔 what y’all think 🤔 #ohio #palestine #fypシ 	23	27200	69	930	65	6926925535457313797	54400	1300000	129	20230217	Ohiotrainderailed
7201165306050432299	2023-02-17 16:39:24	#ohio #trainderailed #unitedstates #governmentsecrets #governmentconspiracy #conspiracy #coverup #governmentcoverup 	2178	756200	1951	120200	6	6982744515594552326	2294	496300	54	20230217	Ohiotrainderailed
7201170298534677802	2023-02-17 16:58:47	#ohio #derailedtrain 	10100	5300000	33200	216200	41	7029881576126301190	11600	616900	393	20230217	Ohiotrainderailed
7201174943843962158	2023-02-17 17:16:47	It’s a clear diversion 🛸🚞🛢️#ohiochemicalspill #trainderailed #news #disaster #america #cancer #agenda2023 #journalism #media #grwm #wakeup #guasha	3212	1300000	4993	176500	67	6809032480344507397	123800	1300000	1006	20230217	Ohiotrainderailed
7201215851993795886	2023-02-17 19:55:29	East Palestine Ohio train derailment crash. This water in the creek is bubbling up. This doesn’t look very safe. #ohio #ohiotrain #ohiotraincrash #traindereailment #viralvideo #breakingnews #eastpalestine 	115	135800	717	3462	12	6956699894133801989	6467	46900	63	20230217	Ohiotrainderailed
7201238833608854827	2023-02-17 21:24:40	Sen. JD Vance traveled to East Palestine, #Ohio, where a train carrying toxic chemicals derailed on Feb. 3. During his visit, he filmed what appeared to be a polluted creek bed filled with “dead fish.” Gov. Mike DeWine addressed the video, confirming that a section of Sulfur Run is “severely contaminated” and it would take time to fix it. #news #eastpalestine #Republican #trainderailed #yahoonews 	10100	3400000	11200	232600	22	6696172485580637189	2400000	141400000	4153	20230217	Ohiotrainderailed
7201273821343796526	2023-02-17 23:40:27	train derailment ohio #ohio #chemicalspill #epa #toxic #tragedy #criminal	8248	468600	2387	42800	180	6532012248355848194	2200000	34200000	1847	20230217	Ohiotrainderailed
7201328119352020267	2023-02-18 03:12:40	East Palestine water: Investigative journalist Rich McHugh and Chris Cuomo discuss a colorful sheen emerging in a creek. #Ohio #TrainDerailment #CUOMO	1442	412200	737	13400	85	6838979916459000837	329000	3400000	904	20230218	Ohiotrainderailed
7201341093881859371	2023-02-18 04:01:28	#ohiotraincrash #trainderailed #eastpalestine #cantonohio	0	108900	338	1750	57	6726927382677505029	425	2649	24	20230218	Ohiotrainderailed
7201386472493321518	2023-02-18 06:57:41	After seeing this are you still shocked about the train derailments? I’m more surprised now that it didn’t happen sooner.  #ohio #trainderail #train #infastructure 	976	289700	647	4973	36	7169395442244387883	9358	232600	96	20230218	Ohiotrainderailed
7201537990936513834	2023-02-18 16:45:33	Another update on the East Palestine, OH train crash situation. I know my content usually doesn’t focus on things like this but this issue hits literally close to home and I feel responsibly for reporting what I’m seeing and hearing. #eastpalestineohio #eastpalestine #ohio #fyp #ohiocheck #ohiotiktokers #ohiotrainwreck #ohiotrainderail #ohiotraincrash #traincrash #ohiotrainderailed #trainwreck #trainderailedaftermath #trainderailedohiobad #trainderailedohio #eastpalestinetraincrash #eastpalestinefire #eastpalestinedisaster #eastpalestinecontrolledrelease #eastpalestinechernobyl #chernobyl #toxic #toxicenvironment #chemical #chemicals #chemicalspill #chemicaldisaster #disaster #superfund #superfundsites #coverup #politicaltiktok #political #capitalismisadeathcult #politicalcoverups #conspiracytiktok #conspiracy #conspiracyplot #environmentalprotection #environmentaldisaster #ohiogang #ohiotrain #nationaldisaster #fallout #notokay 	0	843000	12000	110200	138	6971922589125460998	28600	228600	208	20230218	Ohiotrainderailed
7201579722646588678	2023-02-18 19:27:26	All over since the Ohio burn #ohio #trainderailed #conspiracy #projectbluebeam #doomsday #oilspill 	121	117600	292	1347	15	7065102679040803845	397	5537	11	20230218	Ohiotrainderailed
7201588387571109162	2023-02-18 20:01:07	#screammovie #ohio #train #derailment #hazard #pennsylvania #fyp #fy #water 	1911	387300	1825	7427	19	6845717934893237253	558	9074	55	20230218	Ohiotrainderailed
7201647649328631086	2023-02-18 23:51:08	My heart hoes out to the people of Ohio.  #vcm #eastpalestine #ohio #trainderailment 	3184	612800	9219	100700	128	6819448568689148934	452900	12600000	1492	20230218	Ohiotrainderailed
7201684523212344618	2023-02-19 02:14:11	UPDATE 02-18-23 E Palinstine Ohio Train Derailment #eastpalestineohio #fema#ohio #trainwreck #norfolksouthern #trump #erinbrockovich #newsnation #rash #health #fypシ #foryou 	324	48600	178	1648	126	6809936301681689605	91200	434000	45	20230219	Ohiotrainderailed
7201719524067052846	2023-02-19 04:30:08	PEOPLE IN OHIO ARE SCARED AND HAVING REACTIONS, THIS IS NOT SAFE. MIKE DEWINE YOU HAVE FAILED AND NEED TO BE IMPRISONED. #eastpalestineohio #mikedewine #imprisonmikedewine #dewinemike #ohiochemicalspill #ohiochemicals #eastpalestineohiochemicals #imprisonment 	452	120100	545	6129	121	6934800800134415366	18300	976500	684	20230219	Ohiotrainderailed
7201747291248626986	2023-02-19 06:17:59	Replying to @taborplace on February 3, a train was derailed in East Palestine, Ohio, releasing hazardous chemicals and igniting a large blaze.  Fearing an explosion, officials ordered residents to evacuate and conducted a controlled burn of the cars’ spilled contents, which included a toxic chemical called vinyl chloride.  Five days later, residents were permitted to return home.  But as reports have mounted of mysterious symptoms afflicting both humans and pets, and new information has surfaced about previously unreported toxic chemicals detected at the crash site, East Palestine residents are wondering if there’s still cause for concern The latest lawsuit, filed in the U.S. District Court's Northern District of Ohio, claims that Norfolk Southern was negligent in its transportation of hazardous material and its response to the derailment. A prime worry is the train’s release of vinyl chloride. The chemical — which is primarily used to make a plastic called polyvinyl chloride, or PVC — is classified as a Group A human carcinogen by the Environmental Protection Agency and releases even more toxins when burned. PVC is commonly found in many products, including water pipes, medical devices, and vinyl flooring and siding.  Officials warned the controlled burn of cars containing the gas would send toxic gas phosgene and hydrogen chloride into the air. It also holds the company liable for the resulting harm and losses. Mass kills of wild animals and fish have been reported as far as 20 miles away  #pvc #plasticisbad #toxicchemicals #toxicchemicals #toxicpollution #vinylchloride #ohioderailment #trainderailment #norfolksouthern #corruption #epasucks #ohiotrain #ohiotrainwreck #ohiotraincrash #ohiotrainderailed #ohiotraindisaster #ohiotrainderail 	532	71200	243	8405	47	7065826087516701743	18700	112700	455	20230219	Ohiotrainderailed
7201831929841208582	2023-02-19 11:46:11	#ohio #ohioderailment #ohiostate #usa #usa🇺🇸 #penselvania #rail #foryoupage 	21	6629	45	242	518	7174210487667786758	14100	98600	57	20230219	Ohiotrainderailed
7201938228260130094	2023-02-19 18:38:49	Stay curious🛸🌎🫶 #news #agenda2023 #journalism #ohiochemicalspill #trainderailed #disaster #america #ufo #grwm #conspiracy #nyc #eyepatch #routine 	10300	4500000	14500	634100	118	6809032480344507397	123800	1300000	1006	20230219	Ohiotrainderailed
7201975868145601797	2023-02-19 21:04:41	Canada is Being Affected by the Ohio Train Derailment… #fyp #tiktok #viral #canada #ohio #trainderailed 	49	13700	42	618	27	6981529943432741894	1533	90600	39	20230219	Ohiotrainderailed
7202002907510770990	2023-02-19 22:49:41	Dioxin disaster in Ohio part 3 ##CapCut #ohio #dioxin #train #derailed #vinylchloride #eastpalestineohio #fyp #savehumanity #Environmental #eastpalestine #derailment #trainderailed #	2695	738400	6024	44500	104	7106864200408417322	17600	207800	86	20230219	Ohiotrainderailed
7202312263552847110	2023-02-20 18:50:04	#ontario #ohiotrain #ohiotraincrash #ohio  #scary #scarytok 	264	111100	259	2941	12	6643127954388959237	111	3617	33	20230220	Ohiotrainderailed
7202332638248635694	2023-02-20 20:09:20	@straightouttasalem #witchtok #ohio #trainderail 	819	111100	265	18300	60	6773034498277803014	143300	2000000	160	20230220	Ohiotrainderailed
7202370991111163182	2023-02-20 22:38:06	Ohio train derailment is the TIP of the iceberg  🧪🚂 #ohio #ohiotrain #ohiotraincrash #ohiotrainderail #vinylchloride #michigantrainderailed #southcarolinatrainwreck #trainderailed #trainderailedaftermath #eastpalestine #eastpalestineohio #texastrainderailed #oregontrainderail #floridafire #airzonafire #chemical #toxicchemicals 	12700	11200000	81100	1300000	86	7202328526900020270	50900	1500000	10	20230220	Ohiotrainderailed
7202372377886395653	2023-02-20 22:43:23	#ohiotrainderail #eastpalestine 	282	156500	815	9135	90	6822989853128229894	150600	3300000	845	20230220	Ohiotrainderailed
7202382029835504942	2023-02-20 23:20:53	#ohiotrain #ohioriver #chemicals #deadfish #cleveland 	737	81800	1083	2749	17	6916281605461410821	23000	268200	209	20230220	Ohiotrainderailed
7202405513064189226	2023-02-21 00:52:02	I couldn’t get close to the derailment and the tomahawk lake was indeed a private community so that was a no go. I went to Leslie run/creek, North Fork Little Beaver Creek, and the Ohio river in East Liverpool. #ohiocheck #eastpalestine #norfolksouthern #ohioriver #ohio #trainderailed #xyzbca #fyp 	4508	2300000	5934	139300	90	6860686253416530949	7765	168200	61	20230221	Ohiotrainderailed
7202632321709739310	2023-02-21 15:32:09	Norfolk 🚂 tried to sneak a hold harmless making them not responsible to any health or property damages! #norfolk #norfolksouthern #ohiotrain #ohiotrainderailed #vinylchloride #acidrain #eastpalestine 	2513	1800000	7035	127200	42	7202328526900020270	50900	1500000	10	20230221	Ohiotrainderailed
7202755896789699882	2023-02-21 23:31:37	Replying to @pur_presley7 Erin Brockovich announces visit to East Palestine after reports of contaminated water, rashes and headaches 🚂🧪 #trainderailed #trainderailedohio #ohiotrain #ohiotraincrash #eastpalestine #norfolk #norfolksouthern #vinylchlorine #acidrain #chemicalaccident #chenobyl #vinylchloride #eastpalestineohio #ohio 	80	165900	240	7095	33	7202328526900020270	50900	1500000	10	20230221	Ohiotrainderailed
7203098971215105322	2023-02-22 21:43:00	FYI this was the rain in Pennsylvania today #ohio #eastpalestine #acidrain #train #trainderailed #ohiotrain #chemicals 	0	1600000	10200	114600	15	6532006764655689730	2550	122200	9	20230222	Ohiotrainderailed
7203106726831213867	2023-02-22 22:13:04	Former President Donald Trump criticized the federal response to the toxic train derailment in East Palestine, #Ohio, where residents and local leaders are increasingly frustrated more than two weeks after the disaster. #news #yahoonews #politics #Republican #trainderailed #ohiotrain 	4669	460700	822	35200	24	6696172485580637189	2400000	141400000	4153	20230222	Ohiotrainderailed
7203108912340438314	2023-02-22 22:21:32	What caused the #train to come off the tracks? #trainderailment #eastpalestine #eastpalestinetraincrash #eastpalestineohio #railroad #Ohio	1075	276700	886	27300	76	6921978047877399557	271200	4000000	54	20230222	Ohiotrainderailed
7203399195225509162	2023-02-23 17:08:01	The Ohio train derailment can be traced to an overheated wheel bearing that was 253 degrees hotter than ambient temperatures, according to a preliminary National Transportation Safety Board report.	1475	113700	49	2890	21	6652774777768427525	4100000	166700000	1593	20230223	Ohiotrainderailed
7203407648660688174	2023-02-23 17:40:49	Water used to combat chemical fires that followed a disastrous train derailment outside East Palestine, Ohio earlier this month is being transported to a company in Harris County for disposal, according to local officials. ✍🏻 Dan Carson 📷 Getty Images . . . #ohiotrain #ohiotraincrash #houston #environment #news	432	122700	2598	8214	39	7011650781750248453	7694	268700	385	20230223	Ohiotrainderailed
7203441535768186118	2023-02-23 19:52:13	#fyp #ohio #trainderailment #ontario #chemicals	367	185200	92	1201	68	6996719594137420806	158	1562	8	20230223	Ohiotrainderailed
7203451186341612843	2023-02-23 20:32:13	Ohio train derailment:  A new report from the #NTSB reveals what happened in the moments before a train derailed in #EastPalestine. #Ohio	6665	1300000	8249	104200	164	6838979916459000837	329000	3400000	904	20230223	Ohiotrainderailed
7203598104078093570	2023-02-24 05:59:48	Four weeks on, the effects of a train derailment in Ohio, that resulted in a devastating chemical spill, are starting to be felt. It comes as the federal US agency investigating the incident said it was “100 per cent preventable”. Click the link in our bio for the full story by Farrah Tomazin. #ohio #eastpalestine #ohiotrainderailment	3231	411700	4104	49300	89	6704815851298096134	60400	2300000	1104	20230224	Ohiotrainderailed
7204259763281005866	2023-02-26 00:47:28	Joe Biden gets asked about Ohio. My thought are that he should of gone to visit the town and call out the rails company out but now knowing that town they probably would have shamed him for using their tragedies for a publicity stunt. IMO 	341	34600	24	1222	37	6800956125413704710	89100	19900000	1986	20230226	Ohiotrainderailed
7204338093980192043	2023-02-26 05:51:32	This isnt everything, more like the tip of the iceberg #ohiotrain #trainderailed #vinylchloride #spreadawareness #phosgenegas #prayforohio #ohiotraincrash #ohiotrainwreck #ohiotrainderail #ohiotrainderailement  	9	37900	21	497	59	6948912969997599749	374300	9500000	132	20230226	Ohiotrainderailed
7204936420740484398	2023-02-27 20:33:13	Here’s the real story behind the video of a train struggling to navigate bent tracks in Ohio. #ohiotrain #ohiotrainderail #traintracks #eastpalestine #eastpalestineohio #factcheck  #greenscreenvideo 	619	339100	46	25800	46	6701069251627107333	170800	1800000	277	20230227	Ohiotrainderailed
7205241868009966894	2023-02-28 16:18:34	Weird shit is going on! #ohiotrainderail #weird #norfolksouthern #jpmorgan #epsteinlist #vinylchloride #fyp #itsworse #planecrash #payouts #itsfine #cooincidence 	71	24600	389	3339	121	6978168814118814725	11800	254400	727	20230228	Ohiotrainderailed
7196509683606244654	2023-02-05 03:33:13	#fyp #LGBFJB #freedomofspeech #GetCrackin #QuakerPregrain #ReadySetGo #genshinimpact33 #fairfieldohio #ohio 	5772	272300	855	20600	47	7094350397741286443	1788	38700	27	20230205	Ohiouncuredpvc
7197127185457499398	2023-02-06 19:29:18	🇺🇲🦅 #meme #phonkmeme #phonk #oil #🇺🇲 #backrooms 	1559	1400000	1421	149600	12	6926952709019616262	6392	173800	135	20230206	Ohiouncuredpvc
7197136842771189038	2023-02-06 20:06:55	A 150-car freight train derailed in Ohio. Now, authorities are concerned about toxic fumes being released and a potential explosion ... 	211	190800	1225	6283	47	6781531515165033477	2100000	83700000	1543	20230206	Ohiouncuredpvc
7197810697965948206	2023-02-08 15:41:51	Officials conducted a 'controlled release' of vinyl chloride from 5 train cars after a derailment in Ohio, preventing an explosion...but residents still don't know when it will be safe for them to return to their homes	472	278100	2410	14300	82	6650201683875299333	5900000	210400000	2127	20230208	Ohiouncuredpvc
7199678686767959302	2023-02-13 16:30:29	Ohio, Estados Unidos. Sufre catástrofe ambiental en los últimos días, noticia censurada hasta el momento #estadosunidos #ohio #LoDescubriEnTikTok #fypシ #fypシ゚viral #fypage #noticias #parati #ultimahora #foryou #fy #fyp 	927	562700	2310	24000	12	7157816660006749190	8737	237200	222	20230213	Ohiouncuredpvc
7199721839453572357	2023-02-13 19:17:54	#ohio #catastrofe #fyp #parati #clorurodevinilo 	87	151000	979	3257	30	6874324553784607750	181700	7000000	1706	20230213	Ohiouncuredpvc
7199763899187547394	2023-02-13 22:01:31	Ohio chemical disaster #fyp #breakingnews #military #conspiracy #coverup #media #news 	309	122000	816	3041	60	6760582803237176326	1210	10600	136	20230213	Ohiouncuredpvc
7199997350922734854	2023-02-14 13:07:02	#catastrofe #zonadecatastrofe #ohioestadosunidos #chernovil #quimicos #ovnis2023#secretosdeestado 	4	7403	12	101	148	6992318564179100677	370	21000	85	20230214	Ohiouncuredpvc
7200005424337407278	2023-02-14 13:38:40	#DanceWithTurboTax #ohio #vinylchloride #gulflife #palestineohio dead sea life everywhere 	2813	1700000	10900	51700	22	6956734466765620229	14100	595900	121	20230214	Ohiouncuredpvc
7200058943782145285	2023-02-14 17:06:04	Ohio derailing and chemical spill #ohio #train #toxic 	3590	2400000	11600	103300	51	7053038261543207941	69400	716800	183	20230214	Ohiouncuredpvc
7200161453293194502	2023-02-14 23:43:51	#prayforohio #ohio #America #Canada #fyp #fire #truth #eastpalestineohio #wakeup #chemicalwarfare 	8	14100	69	219	81	7044553715870041094	4559	58300	169	20230214	Ohiouncuredpvc
7200187807959141678	2023-02-15 01:26:10	East Palestine is in Appalachia btw  #EastPalestine #TrainDerailed #Ohio #EastPalestineOhio #OhioTrain #Appalachia 	508	163800	1175	12600	154	6670521430520004613	357200	10200000	1163	20230215	Ohiouncuredpvc
7200375104293948714	2023-02-15 13:33:07	Nitric Acid spill yesterday, snow today #arizona #tucson #vail #chemicalspill #fyp #NextLevelDish #wtf 	109	73900	724	1534	35	6926930213575214086	1333	91800	657	20230215	Ohiouncuredpvc
7200492151661268230	2023-02-15 21:07:06	Liadita de los yankees 🚞🔥⚠️ #aprendeentiktok #quimica #ohio 	118	156300	420	21100	89	7051695221739193350	862800	9600000	89	20230215	Ohiouncuredpvc
7200587711911136518	2023-02-16 03:18:00	#trendescarrilado #ohio #pensilvania #eastpalestine #clorurodevinilo #pvc #desastreecológico #nubetoxica #eeuu #netflix #filmescatastrofes #CapCut 	6	12100	73	430	185	6975997749217379334	29200	427900	399	20230216	Ohiouncuredpvc
7200757819346341162	2023-02-16 14:18:13	#eastpalestine #traindereailment #ohio #acidrain #chemicals #coincedence 	153	69900	162	797	15	6817141302997107718	31500	155100	500	20230216	Ohiouncuredpvc
7200790690333265198	2023-02-16 16:25:42	#warning⚠️ #alert #crisis #survivaltips #shtf #uhoh #wow #wtf #nope #swpg #southwestpreppergroup #foryoupage #foryou #fyy #fyp #usa #community #ohio #2023 #prepper #psa #toldyouso 	34	17500	58	741	53	7065738285459244079	136000	682400	257	20230216	Ohiouncuredpvc
7200806993861332229	2023-02-16 17:28:51	#parati #fyp #florida #ohio #guerraquimica #EEUU 	1503	728100	8226	16800	27	6874324553784607750	181700	7000000	1706	20230216	Ohiouncuredpvc
7200811139150695685	2023-02-16 17:44:56	Only In Ohio 💀#rule34 #fypシ #parati 	22	21500	1	1462	10	7095841068684575749	62800	1100000	101	20230216	Ohiouncuredpvc
7201040584285506862	2023-02-17 08:36:52	I have a splitting headache #eastpalestine #pvc #trainderailed #fire #poison #cancer #youngstown #youngstownohio #trainderail #trainderailedaftermath #environment 	408	191500	737	5717	59	6869321146329138181	316	5840	7	20230217	Ohiouncuredpvc
7201318049952058667	2023-02-18 02:32:02	GET LOUD FOR OHIO #eastpalestine #eastpalestineohio #toxic #chemicals #norfolksouthern #trainderailed #ohiocheck #ohio #water #chemicalspill #fema #trump #biden #epa #help #helpohio #disaster	38	54400	130	1144	49	22444821	3105	19300	344	20230218	Ohiouncuredpvc
7201747291248626986	2023-02-19 06:17:59	Replying to @taborplace on February 3, a train was derailed in East Palestine, Ohio, releasing hazardous chemicals and igniting a large blaze.  Fearing an explosion, officials ordered residents to evacuate and conducted a controlled burn of the cars’ spilled contents, which included a toxic chemical called vinyl chloride.  Five days later, residents were permitted to return home.  But as reports have mounted of mysterious symptoms afflicting both humans and pets, and new information has surfaced about previously unreported toxic chemicals detected at the crash site, East Palestine residents are wondering if there’s still cause for concern The latest lawsuit, filed in the U.S. District Court's Northern District of Ohio, claims that Norfolk Southern was negligent in its transportation of hazardous material and its response to the derailment. A prime worry is the train’s release of vinyl chloride. The chemical — which is primarily used to make a plastic called polyvinyl chloride, or PVC — is classified as a Group A human carcinogen by the Environmental Protection Agency and releases even more toxins when burned. PVC is commonly found in many products, including water pipes, medical devices, and vinyl flooring and siding.  Officials warned the controlled burn of cars containing the gas would send toxic gas phosgene and hydrogen chloride into the air. It also holds the company liable for the resulting harm and losses. Mass kills of wild animals and fish have been reported as far as 20 miles away  #pvc #plasticisbad #toxicchemicals #toxicchemicals #toxicpollution #vinylchloride #ohioderailment #trainderailment #norfolksouthern #corruption #epasucks #ohiotrain #ohiotrainwreck #ohiotraincrash #ohiotrainderailed #ohiotraindisaster #ohiotrainderail 	532	71200	243	8405	47	7065826087516701743	18700	112700	455	20230219	Ohiouncuredpvc
7204339505568992554	2023-02-26 05:57:02	#ohiopalestine #wakeup #ohiotrain #ohio 	3700	1200000	11500	155900	89	6815574720323716101	10400	211000	395	20230226	Ohiouncuredpvc
7205293343041998126	2023-02-28 19:38:17		51	19100	6	333	15	7204741563713274926	4651	33900	22	20230228	Ohiouncuredpvc
7197136842771189038	2023-02-06 20:06:55	A 150-car freight train derailed in Ohio. Now, authorities are concerned about toxic fumes being released and a potential explosion ... 	211	190800	1225	6283	47	6781531515165033477	2100000	83700000	2271	20230206	VinylChloride
7197191393574473003	2023-02-06 23:38:33	#fyp #fypシ゚viral #trainderailed #trainderailment #eastpalestine #eastpalestineohio #controlledburn #vinylchloride 	847	141200	465	5517	45	6846451918425424902	521	9831	33	20230206	VinylChloride
7197810697965948206	2023-02-08 15:41:51	Officials conducted a 'controlled release' of vinyl chloride from 5 train cars after a derailment in Ohio, preventing an explosion...but residents still don't know when it will be safe for them to return to their homes	472	278100	2410	14300	82	6650201683875299333	5900000	210400000	2127	20230208	VinylChloride
7198651391638900011	2023-02-10 22:04:12	#greenscreen #environmental #nativetiktok #norfolksouthern 	1618	1000000	3806	106000	41	6771601424667345926	7874	1700000	568	20230210	VinylChloride
7198704871007178026	2023-02-11 01:31:41	The Ohio derailment is an inflection point that shows that business will drive over our bodies to make a buck. #ohio #pennsylvania #norfolksouthern #eastpalestineohio #dewine #pearlmania500 #vinyl #mattberry we are backsliding 	23800	3900000	41700	594400	177	6912615643208827909	652000	19700000	431	20230211	VinylChloride
7198921310301474090	2023-02-11 15:31:41	#stitch with @Alex Pearlman #fyp #whitenoise #weird #ohio #netflix 	742	279900	1686	9916	143	6560572205502251014	750	10200	10	20230211	VinylChloride
7199018789768269102	2023-02-11 21:49:49	#duet with @menwiththepot #eastpalestinetraincrash #eastpalestineohio #norfolksouthern #vinylchloride #eastpalestineohio 	518	140900	127	21600	60	6906578682308838405	272700	15500000	179	20230211	VinylChloride
